params_json,pretax_cagr,aftertax_cagr,pretax_mdd,mdd_pass,is_aftertax_cagr,oos_aftertax_cagr,oos_retention,oos_pass,total_tax_paid_krw,rows,trial_id
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4091154462718116,0.3795512105143002,-0.4021965525777491,True,0.415981239492762,0.3053195636185482,0.7339743590139975,True,3941019665.4799104,3673,coarse_0041
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.41538154589999876,0.38571240368761117,-0.4063809464296113,True,0.4225822818489766,0.31054560731706826,0.7348760718464096,True,4201065876.161236,3673,coarse_0042
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4088526507782124,0.37935770727562934,-0.4024199999715258,True,0.41641007420237774,0.30378797908110333,0.7295404167706582,True,3923003556.301177,3673,coarse_0043
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4152021512675166,0.38557964638236664,-0.40652664205338074,True,0.4228678930286427,0.30951368406924384,0.7319394287716214,True,4188082133.7979465,3673,coarse_0044
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4053085847188156,0.37583443864621846,-0.4021965525777491,True,0.415981239492762,0.2936348292842412,0.7058847885599188,True,3787515838.855553,3673,coarse_0045
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.4113936904038604,0.381818078898015,-0.4063809464296113,True,0.4225822818489766,0.29830998024321387,0.7059216466388066,True,4030635812.8097754,3673,coarse_0046
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.40505168544497683,0.3756465744966355,-0.4024199999715258,True,0.41641007420237774,0.2921329769405083,0.7015511752449342,True,3770397009.9284363,3673,coarse_0047
"{""dist200_enter"": 100.8, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.12, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",0.4112183956319049,0.38168924079239397,-0.40652664205338074,True,0.4228678930286427,0.2972987886782139,0.7030535861895681,True,4018322832.7614665,3673,coarse_0048
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.94, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.410349518162588,0.38075328659453334,-0.40219149583959835,True,0.41649044180378714,0.30801768159955434,0.7395552230816009,True,3992336381.6318283,3673,coarse_0049
"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",0.41662343147930647,0.38692254800322434,-0.40637606935278503,True,0.42309586671387356,0.3132586776678188,0.7403964498657364,True,4255819128.311618,3673,coarse_0050
