time,prev_weight,S2_weight,S2_code,TQQQ종가,TQQQ200일 이격도,vol20,spy_dist200,rsi14
2021-04-01,1.0,0.95,950,23.975000381469727,126.31480696058073,0.05077227074375312,112.97586386264456,57.34644378861495
2021-04-13,0.95,0.9,3,27.627500534057617,141.81421334879508,0.03658824065406429,115.29670751765462,68.89869441488072
2021-04-22,0.9,0.95,950,26.274999618530277,131.43636245440004,0.029881503464220395,113.9641664855763,56.06130451672498
2021-07-02,0.95,0.9,3,31.68000030517578,140.14528939698516,0.01816445969087576,113.10974631494494,75.29856114758725
2021-07-19,0.9,0.95,950,30.6299991607666,130.63027538886607,0.017831444667940316,109.3538356418639,53.949819855351876
2021-07-22,0.95,0.9,3,33.04249954223633,139.50624833195934,0.01866801013489997,111.63598446457156,66.81425986096528
2021-08-18,0.9,0.95,950,32.470001220703125,128.54092999952172,0.017585443257699618,109.91437906982549,46.744954269255764
2021-08-24,0.95,0.9,3,35.8125,139.78985193526998,0.01801625227528594,111.53027719980571,66.23649502775794
2021-09-17,0.9,0.95,950,35.560001373291016,130.85021408697867,0.02005041799736668,107.83157863573788,48.91258584360862
2021-11-03,0.95,0.9,3,40.95500183105469,140.10158029055108,0.020397147807765702,110.32006084644227,75.09511611159792
2021-11-19,0.9,0.8,4,44.28499984741211,146.38320465930494,0.019798372107746105,109.95405948262926,73.96063128677088
2021-11-26,0.8,0.95,950,40.209999084472656,131.60155294254642,0.025490643857104,107.24729533237975,50.96648228472982
2021-11-29,0.95,0.9,3,42.70750045776367,139.4291605947796,0.028657298065940685,108.47165904908871,60.07129220854864
2021-12-01,0.9,0.95,950,38.775001525878906,126.0671765330562,0.03272122544237362,105.0308741122008,45.91880753741919
2022-01-18,0.95,0.1,1,33.345001220703125,99.72840089710212,0.04240033447252852,103.45254452602046,35.717530862527425
2022-01-19,0.1,0.0,0,32.185001373291016,96.16085252595542,0.04256344782662683,102.32543193411927,33.46512766082337
2023-01-25,0.0,0.1,1,10.720000267028809,79.90236018427413,0.04163347543073405,101.2905546016913,61.95169878709896
2023-01-26,0.1,1.0,2,11.34000015258789,84.98535922605993,0.04090728935772001,102.45927560207025,66.4607486238787
2023-02-02,1.0,0.95,950,13.454999923706056,103.16985599956192,0.045574850105205046,105.71458061469765,73.75982534904894
2023-02-14,0.95,0.1,1,12.744999885559082,100.53263682646303,0.05059967811891599,104.87053374276016,62.165129932624374
2023-02-15,0.1,1.0,2,13.029999732971191,102.99336626691203,0.049237010338812226,105.20844045779548,63.76935849081516
2023-02-17,1.0,0.0,0,12.020000457763672,95.5382408822887,0.04888021049327143,103.52077892622316,55.093326231881306
2023-02-21,0.0,1.0,2,11.175000190734863,89.17261143475359,0.05007807872724953,101.48271101444975,48.37777428428372
2023-03-10,1.0,0.0,0,10.4399995803833,85.11349150637503,0.037001594053859464,98.15626743312316,42.67473222061998
2023-03-13,0.0,1.0,2,10.664999961853027,87.04665725995696,0.03738203643716984,98.0270042323522,45.315870134471574
2023-03-16,1.0,0.95,950,12.470000267028809,102.21186029079416,0.04283749707212603,100.81390607018628,61.09879497877253
2023-05-26,0.95,0.9,3,17.489999771118164,144.88851544570298,0.033547394034715315,105.88211129564529,74.3421206046443
2023-05-30,0.9,0.8,4,17.735000610351562,146.9327278231407,0.03338594042975839,105.92219267179223,75.25817192069543
2023-06-01,0.8,0.05,5,18.0049991607666,149.3586553211847,0.032530258919335295,106.35745799125841,74.35859784938503
2023-06-02,0.05,0.0,0,18.40999984741211,152.77596153665652,0.03195927839655232,107.89793135108316,75.91397661573284
2023-09-21,0.0,1.0,2,17.799999237060547,116.48642409823708,0.03360709794088668,103.21443959713777,35.12390544168815
2023-10-11,1.0,0.95,950,19.670000076293945,124.1649877199982,0.03243972904720192,103.74304446782472,58.09046203108292
2023-10-25,0.95,0.0,0,16.385000228881836,100.40289974963088,0.034526816742081815,98.75188707263327,36.78093831518914
2023-11-02,0.0,1.0,2,18.149999618530277,109.86117298539016,0.03791201539888531,101.70817570776023,54.50406820038218
2023-11-10,1.0,0.95,950,20.38500022888184,121.4394020732961,0.039073623879980625,103.75392668276046,64.99283229517204
2023-12-19,0.95,0.9,3,25.51000022888184,140.45423332922857,0.017984784406097687,110.05229494094995,78.69579180606678
2024-01-02,0.9,0.95,950,24.065000534057617,128.57639213921092,0.02569860437432963,108.72040307710402,55.663869431626054
2024-01-19,0.95,0.9,3,27.270000457763672,140.4164624439495,0.03009358737088318,109.82432773420048,71.9280412267118
2024-01-31,0.9,0.95,950,26.31999969482422,131.68509946856972,0.0289323896688909,109.16210803419585,54.89811022282473
2024-02-02,0.95,0.9,3,28.6200008392334,142.18380672883035,0.029165424046219864,111.55911393195478,65.69372513844533
2024-02-09,0.9,0.8,4,30.13500022888184,146.8354373958608,0.027899961921647228,112.56233625437184,70.94862985376233
2024-02-13,0.8,0.9,3,28.3700008392334,137.1827050206447,0.030883058579589638,110.7415683295525,58.02282843276602
2024-02-21,0.9,0.95,950,27.690000534057617,131.5233260801425,0.028879602012642197,110.89798129783487,51.66040798311529
2024-02-22,0.95,0.9,3,30.084999084472656,142.35893737367292,0.03461100514825103,113.07343940914156,62.88359902710848
2024-03-01,0.9,0.8,4,31.565000534057617,146.08810134471406,0.03127726188969906,113.53851986115953,67.26498952512578
2024-03-05,0.8,0.9,3,29.520000457763672,135.65335023681047,0.03257607842830123,112.04265030060945,54.84697526356416
2024-03-15,0.9,0.95,950,28.8799991607666,129.40473608339954,0.03488780190186958,111.68016087699637,48.90873722306198
2024-06-12,0.95,0.9,3,35.97999954223633,141.8554336870547,0.02244706254589486,112.78049894512712,75.71455665309719
2024-06-17,0.9,0.05,5,38.43000030517578,150.0093689462759,0.021312155653888564,113.63375042031633,81.52134740751454
2024-06-24,0.05,0.8,4,35.939998626708984,138.53420672121453,0.024078461085811256,112.27839140736558,61.41319620671809
2024-07-03,0.8,0.05,5,39.6150016784668,149.2023018407528,0.022946432530813382,113.26028449938062,72.91127160212213
2024-07-05,0.05,0.0,0,40.81499862670898,153.11935834578742,0.020405435016169635,113.78368892355017,75.93513392531655
2024-07-24,0.0,1.0,2,32.724998474121094,116.8965993048375,0.04002201375166846,109.19335753711397,36.36240967710281
2024-08-02,1.0,0.0,0,29.3700008392334,103.26242003897175,0.048766305863143906,106.69220230898819,35.286178135917694
2024-08-12,0.0,1.0,2,29.625,103.0412380288753,0.0552330761236541,106.13183511553723,43.23499185917279
2024-08-15,1.0,0.95,950,34.22999954223633,118.02420471891612,0.058461165758943306,109.63813417415491,56.710802166326545
2024-09-06,0.95,0.1,1,28.4950008392334,94.79745404221428,0.042593608906223344,105.23946626933296,37.073460920160755
2024-09-11,0.1,1.0,2,32.28499984741211,106.94894813948086,0.042958492377296535,107.67675821174636,51.80378254947661
2024-09-24,1.0,0.95,950,35.82500076293945,116.53675459518186,0.040251767873753466,109.9030874409648,61.59726605692641
2025-02-27,0.95,0.1,1,35.81999969482422,96.22462010320388,0.032545553872815186,102.60957491671275,32.38561098350979
2025-03-06,0.1,0.0,0,33.02000045776367,88.42726406978481,0.040229184331894194,100.19310010665932,32.684436773028324
2025-05-13,0.0,0.1,1,34.56999969482422,97.504427246498,0.05043620323203709,102.28710196815913,69.78239900932317
2025-05-21,0.1,1.0,2,33.970001220703125,95.54836929487782,0.037524975501811955,101.34175961541811,63.80232330196033
2025-05-27,1.0,0.1,1,35.470001220703125,99.46126650208257,0.03732024603935509,102.60905841498831,66.05929830583506
2025-05-28,0.1,1.0,2,35.01499938964844,98.10307719038104,0.03779122058181753,101.96491142611764,64.07819310481665
2025-06-02,1.0,0.1,1,35.80500030517578,100.10386497515688,0.036765792189474615,102.68295123233455,66.00785007326928
2025-06-03,0.1,1.0,2,36.63999938964844,102.36960022518387,0.036297094458152074,103.22171551606682,68.09260939794719
2025-06-26,1.0,0.95,950,40.31499862670898,111.6290492207498,0.02291907288732707,105.30643703120239,69.80130520724751
2025-10-08,0.95,0.9,3,54.43999862670898,139.39226766883556,0.016161348243069966,111.72081611503688,70.47965028072124
2025-10-10,0.9,0.95,950,48.53499984741211,123.94293504298464,0.029620830767446298,108.25434268511532,45.42916987353921
2025-10-24,0.95,0.9,3,55.27999877929688,139.2299506127966,0.03435608628449127,111.57959808441038,62.74844489873428
2025-10-27,0.9,0.8,4,58.21500015258789,146.2928286526242,0.03597664446433048,112.80700277677185,68.35813878226035
2025-10-28,0.8,0.05,5,59.54499816894531,149.2388573293648,0.03615171586392921,113.00748969763556,70.4632977868557
2025-11-04,0.05,0.9,3,55.540000915527344,137.5907887504198,0.04031666490991983,110.6426974438995,54.73952503655698
2025-11-07,0.9,1.0,2,52.88999938964844,130.498503426861,0.034109025138869514,109.76351219227811,47.90880438262412
2025-11-17,1.0,0.0,0,51.025001525878906,124.73568153306776,0.03596195241438403,108.50869665505176,43.507402339209385
2025-11-24,0.0,1.0,2,51.08000183105469,124.33382185475551,0.04083216043408702,108.7485622577527,48.56958986296036
2025-12-10,1.0,0.95,950,56.650001525878906,135.71520077305894,0.03235514821626574,111.04578355989752,60.55964376279094
